Anio,Pagina,Tipo,SS/SN,Proyecto,codigo UCAP,Descripcion UCAP,Colocar,Quitar,Descripcion Normalizada,Fuente,Clave Consolidacion
2025,232,SN,1121393,Plazoleta Cr 57 Cl 65,5200202,UCAP BOMBILLO 150W,,2,BOMBILLO 150W,"Tablas 1 al 392_2025.pdf, pagina 232",5200202
2025,232,SN,1121393,Plazoleta Cr 57 Cl 65,5200236,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/20°",,2,BRAZO 1 1/2 - 1.5M - 52°/20°,"Tablas 1 al 392_2025.pdf, pagina 232",5200236
2025,233,SN,1121410,Vía y Anden Cr 51 B Cl 91 - 102,5200235,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/0°",1,,BRAZO 1 1/2 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 233",5200235
2025,233,SN,1121410,Vía y Anden Cr 51 B Cl 91 - 102,5200272,LUM LED (SEPIALED II) 128W,1,,LUM LED SEPIALED II 128W,"Tablas 1 al 392_2025.pdf, pagina 233",5200272
2025,233,SN,1121410,Vía y Anden Cr 51 B Cl 91 - 102,5200217,UCAP LUMINARIA 70W,,1,LUMINARIA 70W,"Tablas 1 al 392_2025.pdf, pagina 233",5200217
2025,233,SN,1121410,Vía y Anden Cr 51 B Cl 91 - 102,5200201,UCAP BOMBILLO 70W,,1,BOMBILLO 70W,"Tablas 1 al 392_2025.pdf, pagina 233",5200201
2025,233,SN,1121410,Vía y Anden Cr 51 B Cl 91 - 102,5200219,UCAP LUMINARIA 250W,,1,LUMINARIA 250W,"Tablas 1 al 392_2025.pdf, pagina 233",5200219
2025,233,SN,1121410,Vía y Anden Cr 51 B Cl 91 - 102,5200203,UCAP BOMBILLO 250W,,1,BOMBILLO 250W,"Tablas 1 al 392_2025.pdf, pagina 233",5200203
2025,233,SN,1121410,Vía y Anden Cr 51 B Cl 91 - 102,5200230,UCAP BRAZO DOBLE BAILARINA,,1,BRAZO DOBLE BAILARINA,"Tablas 1 al 392_2025.pdf, pagina 233",5200230
2025,233,SN,1121410,Vía y Anden Cr 51 B Cl 91 - 102,5200236,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/20°",,1,BRAZO 1 1/2 - 1.5M - 52°/20°,"Tablas 1 al 392_2025.pdf, pagina 233",5200236
2025,233,SN,1121410,Vía y Anden Cr 51 B Cl 91 - 102,5200303,UCAP POSTE CONCRETO TIPO METRO 5M,,1,POSTE CONCRETO TIPO METRO 5M,"Tablas 1 al 392_2025.pdf, pagina 233",5200303
2025,233,SN,1121410,Vía y Anden Cr 51 B Cl 91 - 102,5200410,UCAP DUPLEX CU 14 AWG-THW 300V,,10,DUPLEX CU 14 AWG-THW 300V,"Tablas 1 al 392_2025.pdf, pagina 233",5200410
2025,234,SN,1126867,SENDEROPEATONAL CR 50 FF CL 6 SUR-100,5200270,LUM LED (KORELED) 44W,3,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 234",5200270
2025,234,SN,1126867,SENDEROPEATONAL CR 50 FF CL 6 SUR-100,5200231,"BRAZO 1"" - 0.4m - 0°",3,,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 234",5200231
2025,234,SN,1126867,SENDEROPEATONAL CR 50 FF CL 6 SUR-100,5200464,Cable Cu encauchetado 3X14 AWG,25,,CABLE CU ENCAUCHETADO 3X14 AWG,"Tablas 1 al 392_2025.pdf, pagina 234",5200464
2025,234,SN,1126867,SENDEROPEATONAL CR 50 FF CL 6 SUR-100,5200419,Poste PRFV 8m (Enterrar),2,,POSTE PRFV 8M ENTERRAR,"Tablas 1 al 392_2025.pdf, pagina 234",5200419
2025,234,SN,1126867,SENDEROPEATONAL CR 50 FF CL 6 SUR-100,5200217,LUMINARIA 70W,,1,LUMINARIA 70W,"Tablas 1 al 392_2025.pdf, pagina 234",5200217
2025,234,SN,1126867,SENDEROPEATONAL CR 50 FF CL 6 SUR-100,5200232,"BRAZO 1"" - 1.5m - 52°/0°",,1,BRAZO 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 234",5200232
2025,235,SN,1133021,Anden Cr 48 C Cl 12 Sur,5010131,LUM. LED 30W. SUPERFICIES (ACROLED SIM. 5K),1,,LUM LED 30W SUPERFICIES ACROLED SIM 5K,"Tablas 1 al 392_2025.pdf, pagina 235",5010131
2025,235,SN,1133021,Anden Cr 48 C Cl 12 Sur,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 235",5200231
2025,235,SN,1133021,Anden Cr 48 C Cl 12 Sur,5200270,LUM LED (KORELED) 44W,1,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 235",5200270
2025,235,SN,1133021,Anden Cr 48 C Cl 12 Sur,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"Tablas 1 al 392_2025.pdf, pagina 235",5200419
2025,235,SN,1133021,Anden Cr 48 C Cl 12 Sur,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,32,,CABLE CU ENCAUCHETADO 3X14 CU,"Tablas 1 al 392_2025.pdf, pagina 235",5200464
2025,236,SN,1133060,SMAP 0093-25 CL 106 CR 32,5200239,UCAP BRAZO DOBLE CARABOBO,1,,BRAZO DOBLE CARABOBO,"Tablas 1 al 392_2025.pdf, pagina 236",5200239
2025,236,SN,1133060,SMAP 0093-25 CL 106 CR 32,5200270,LUM LED (KORELED) 44W,2,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 236",5200270
2025,236,SN,1133060,SMAP 0093-25 CL 106 CR 32,5200302,UCAP POSTE CONCRETO CARABOBO 5M,1,,POSTE CONCRETO CARABOBO 5M,"Tablas 1 al 392_2025.pdf, pagina 236",5200302
2025,236,SN,1133060,SMAP 0093-25 CL 106 CR 32,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,5,,CABLE CU ENCAUCHETADO 3X14 CU,"Tablas 1 al 392_2025.pdf, pagina 236",5200464
2025,236,SN,1133060,SMAP 0093-25 CL 106 CR 32,5200303,UCAP POSTE CONCRETO TIPO METRO 5M,,1,POSTE CONCRETO TIPO METRO 5M,"Tablas 1 al 392_2025.pdf, pagina 236",5200303
2025,237,SN,1133075,Vía Cr 24 B Cl 17 - 25,5200235,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/0°",1,,BRAZO 1 1/2 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 237",5200235
2025,237,SN,1133075,Vía Cr 24 B Cl 17 - 25,5200272,LUM LED (SEPIALED II) 128W,1,,LUM LED SEPIALED II 128W,"Tablas 1 al 392_2025.pdf, pagina 237",5200272
2025,237,SN,1133075,Vía Cr 24 B Cl 17 - 25,5200202,UCAP BOMBILLO 150W,,1,BOMBILLO 150W,"Tablas 1 al 392_2025.pdf, pagina 237",5200202
2025,237,SN,1133075,Vía Cr 24 B Cl 17 - 25,5200218,UCAP LUMINARIA 150W,,1,LUMINARIA 150W,"Tablas 1 al 392_2025.pdf, pagina 237",5200218
2025,237,SN,1133075,Vía Cr 24 B Cl 17 - 25,5200236,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/20°",,1,BRAZO 1 1/2 - 1.5M - 52°/20°,"Tablas 1 al 392_2025.pdf, pagina 237",5200236
2025,238,SN,1133079,Vía Dg 17 Cl 20 C Sur,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",9,3,BRAZO 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 238",5200232
2025,238,SN,1133079,Vía Dg 17 Cl 20 C Sur,5200270,LUM LED (KORELED) 44W,9,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 238",5200270
2025,238,SN,1133079,Vía Dg 17 Cl 20 C Sur,5200419,UCAP POSTE PRFV 8M (ENTERRAR),4,,POSTE PRFV 8M ENTERRAR,"Tablas 1 al 392_2025.pdf, pagina 238",5200419
2025,238,SN,1133079,Vía Dg 17 Cl 20 C Sur,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,96,,CABLE CU ENCAUCHETADO 3X14 CU,"Tablas 1 al 392_2025.pdf, pagina 238",5200464
2025,238,SN,1133079,Vía Dg 17 Cl 20 C Sur,5200217,UCAP LUMINARIA 70W,,5,LUMINARIA 70W,"Tablas 1 al 392_2025.pdf, pagina 238",5200217
2025,238,SN,1133079,Vía Dg 17 Cl 20 C Sur,5200201,UCAP BOMBILLO 70W,,5,BOMBILLO 70W,"Tablas 1 al 392_2025.pdf, pagina 238",5200201
2025,238,SN,1133079,Vía Dg 17 Cl 20 C Sur,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",,2,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 238",5200231
2025,239,SN,1133092,Vía y Anden Cr 17 Cl 12 Sur - 260,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",3,,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 239",5200231
2025,239,SN,1133092,Vía y Anden Cr 17 Cl 12 Sur - 260,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,1,BRAZO 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 239",5200232
2025,239,SN,1133092,Vía y Anden Cr 17 Cl 12 Sur - 260,5200270,LUM LED (KORELED) 44W,3,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 239",5200270
2025,239,SN,1133092,Vía y Anden Cr 17 Cl 12 Sur - 260,5200293,LUM LED (OMEGA II) 64.5W,1,,LUM LED OMEGA II 64.5W,"Tablas 1 al 392_2025.pdf, pagina 239",5200293
2025,239,SN,1133092,Vía y Anden Cr 17 Cl 12 Sur - 260,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,10,,CABLE CU ENCAUCHETADO 3X14 CU,"Tablas 1 al 392_2025.pdf, pagina 239",5200464
2025,239,SN,1133092,Vía y Anden Cr 17 Cl 12 Sur - 260,5200217,UCAP LUMINARIA 70W,,1,LUMINARIA 70W,"Tablas 1 al 392_2025.pdf, pagina 239",5200217
2025,239,SN,1133092,Vía y Anden Cr 17 Cl 12 Sur - 260,5200201,UCAP BOMBILLO 70W,,1,BOMBILLO 70W,"Tablas 1 al 392_2025.pdf, pagina 239",5200201
2025,240,SN,1133127,SMAP 0099-25 CL 104 F CR 74 - 52,5200217,UCAP LUMINARIA 70W,,1,LUMINARIA 70W,"Tablas 1 al 392_2025.pdf, pagina 240",5200217
2025,240,SN,1133127,SMAP 0099-25 CL 104 F CR 74 - 52,5200201,UCAP BOMBILLO 70W,,1,BOMBILLO 70W,"Tablas 1 al 392_2025.pdf, pagina 240",5200201
2025,240,SN,1133127,SMAP 0099-25 CL 104 F CR 74 - 52,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",,1,BRAZO 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 240",5200232
2025,241,SN,1133145,Sendero CR 24 BD CL 71 - 173,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",2,,BRAZO 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 241",5200232
2025,241,SN,1133145,Sendero CR 24 BD CL 71 - 173,5200270,LUM LED (KORELED) 44W,2,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 241",5200270
2025,241,SN,1133145,Sendero CR 24 BD CL 71 - 173,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,42,,CABLE CU ENCAUCHETADO 3X14 CU,"Tablas 1 al 392_2025.pdf, pagina 241",5200464
2025,242,SN,1133905,Sendero Cl 89 Entre Cr 50 C y Cr 50 D,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",2,,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 242",5200231
2025,242,SN,1133905,Sendero Cl 89 Entre Cr 50 C y Cr 50 D,5200270,LUM LED (KORELED) 44W,2,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 242",5200270
2025,243,SN,1133909,SMAP 0111-25 Cl 49 Cr 81 - 52,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",2,,BRAZO 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 243",5200232
2025,243,SN,1133909,SMAP 0111-25 Cl 49 Cr 81 - 52,5200270,LUM LED (KORELED) 44W,2,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 243",5200270
2025,243,SN,1133909,SMAP 0111-25 Cl 49 Cr 81 - 52,5200308,UCAP POSTE CONCRETO OCTOG 8M,1,,POSTE CONCRETO OCTOG 8M,"Tablas 1 al 392_2025.pdf, pagina 243",5200308
2025,243,SN,1133909,SMAP 0111-25 Cl 49 Cr 81 - 52,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"Tablas 1 al 392_2025.pdf, pagina 243",5200419
2025,243,SN,1133909,SMAP 0111-25 Cl 49 Cr 81 - 52,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,18,,CABLE CU ENCAUCHETADO 3X14 CU,"Tablas 1 al 392_2025.pdf, pagina 243",5200464
2025,244,SN,1133920,SMAP 0112-25 CR 81 CL 52 - 26,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",2,,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 244",5200231
2025,244,SN,1133920,SMAP 0112-25 CR 81 CL 52 - 26,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,,BRAZO 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 244",5200232
2025,244,SN,1133920,SMAP 0112-25 CR 81 CL 52 - 26,5200270,LUM LED (KORELED) 44W,3,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 244",5200270
2025,245,SN,1133932,SMAP 0113-25 Cr 81 A Cl 48 B - 60,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 245",5200231
2025,245,SN,1133932,SMAP 0113-25 Cr 81 A Cl 48 B - 60,5200270,LUM LED (KORELED) 44W,1,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 245",5200270
2025,246,SN,1133968,Vía Cr 48 C Cl 10 Sur,5000266,LUM LED 176W ASIMÉTRICA 4000K HORIZONTAL,2,,LUM LED 176W ASIMETRICA 4000K HORIZONTAL,"Tablas 1 al 392_2025.pdf, pagina 246",5000266
2025,246,SN,1133968,Vía Cr 48 C Cl 10 Sur,5200220,UCAP LUMINARIA 400W,,2,LUMINARIA 400W,"Tablas 1 al 392_2025.pdf, pagina 246",5200220
2025,246,SN,1133968,Vía Cr 48 C Cl 10 Sur,5200204,UCAP BOMBILLO 400W,,2,BOMBILLO 400W,"Tablas 1 al 392_2025.pdf, pagina 246",5200204
2025,247,SN,1141973,Sendero Cl 42 Cr 102 - 29 Int 102,5200222,UCAP LUMINARIA LED 40W,1,1,LUMINARIA LED 40W,"Tablas 1 al 392_2025.pdf, pagina 247",5200222
2025,247,SN,1141973,Sendero Cl 42 Cr 102 - 29 Int 102,5200302,UCAP POSTE CONCRETO CARABOBO 5M,1,1,POSTE CONCRETO CARABOBO 5M,"Tablas 1 al 392_2025.pdf, pagina 247",5200302
2025,247,SN,1141973,Sendero Cl 42 Cr 102 - 29 Int 102,5200238,UCAP BRAZO SENCILLO CARABOBO,1,1,BRAZO SENCILLO CARABOBO,"Tablas 1 al 392_2025.pdf, pagina 247",5200238
2025,248,SN,1152532,Sendero Cl 11 A Cr 34,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 248",5200231
2025,248,SN,1152532,Sendero Cl 11 A Cr 34,5200270,LUM LED (KORELED) 44W,3,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 248",5200270
2025,248,SN,1152532,Sendero Cl 11 A Cr 34,5200302,UCAP POSTE CONCRETO CARABOBO 5M,2,,POSTE CONCRETO CARABOBO 5M,"Tablas 1 al 392_2025.pdf, pagina 248",5200302
2025,248,SN,1152532,Sendero Cl 11 A Cr 34,5200407,"UCAP TRIPLEX AL 2X4+1X4 XLP,AEREO",18,,TRIPLEX AL 2X4+1X4 XLP AEREO,"Tablas 1 al 392_2025.pdf, pagina 248",5200407
2025,248,SN,1152532,Sendero Cl 11 A Cr 34,5200422,CABLE FZA AL 3X6 AWG XLPE 600V 90°C ENTERRADO,54,,CABLE FZA AL 3X6 AWG XLPE 600V 90°C ENTERRADO,"Tablas 1 al 392_2025.pdf, pagina 248",5200422
2025,248,SN,1152532,Sendero Cl 11 A Cr 34,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,10,20,CABLE CU ENCAUCHETADO 3X14 CU,"Tablas 1 al 392_2025.pdf, pagina 248",5200464
2025,248,SN,1152532,Sendero Cl 11 A Cr 34,5200502,UCAP CAJA CONCRETO DIRECTAMENTE ENT,2,,CAJA CONCRETO DIRECTAMENTE ENT,"Tablas 1 al 392_2025.pdf, pagina 248",5200502
2025,248,SN,1152532,Sendero Cl 11 A Cr 34,5200238,BRAZO CARABOBO SENCILLO,2,,BRAZO CARABOBO SENCILLO,"Tablas 1 al 392_2025.pdf, pagina 248",5200238
2025,249,SN,1156078,SENDERO PEATONAL PARQUE PINOCHO CR 77 CL 45 E - 02,5200270,LUM LED (KORELED) 44W,2,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 249",5200270
2025,249,SN,1156078,SENDERO PEATONAL PARQUE PINOCHO CR 77 CL 45 E - 02,5200231,"BR 1"" - 0.4M - 0°",2,,BR 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 249",5200231
2025,249,SN,1156078,SENDERO PEATONAL PARQUE PINOCHO CR 77 CL 45 E - 02,5200464,CABL CU 3X14 (ENCAU),22,,CABL CU 3X14 ENCAU,"Tablas 1 al 392_2025.pdf, pagina 249",5200464
2025,250,SN,177638,PUENTE PEATONAL CL 97 A CR 64 C,5200270,LUM LED (KORELED) 44W,2,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 250",5200270
2025,250,SN,177638,PUENTE PEATONAL CL 97 A CR 64 C,5200293,LUM LED (OMEGA II) 64.5W,1,,LUM LED OMEGA II 64.5W,"Tablas 1 al 392_2025.pdf, pagina 250",5200293
2025,250,SN,177638,PUENTE PEATONAL CL 97 A CR 64 C,5200232,"BR 1"" - 1.5M - 52°/0°",3,,BR 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 250",5200232
2025,250,SN,177638,PUENTE PEATONAL CL 97 A CR 64 C,5200464,CABL CU 3X14 (ENCAU),12,,CABL CU 3X14 ENCAU,"Tablas 1 al 392_2025.pdf, pagina 250",5200464
2025,250,SN,177638,PUENTE PEATONAL CL 97 A CR 64 C,5200422,CABLE AL 3X6 ENTERRADO ZONA VERDE,25,,CABLE AL 3X6 ENTERRADO ZONA VERDE,"Tablas 1 al 392_2025.pdf, pagina 250",5200422
2025,250,SN,177638,PUENTE PEATONAL CL 97 A CR 64 C,5020117,POST PRFV 9M 350KGF AP,1,,POST PRFV 9M 350KGF AP,"Tablas 1 al 392_2025.pdf, pagina 250",5020117
2025,250,SN,177638,PUENTE PEATONAL CL 97 A CR 64 C,5200419,POST PRFV 8M 510KGF,1,,POST PRFV 8M 510KGF,"Tablas 1 al 392_2025.pdf, pagina 250",5200419
2025,250,SN,177638,PUENTE PEATONAL CL 97 A CR 64 C,5200501,CAJ CONC 50X50 CM (CON TAPA),1,,CAJ CONC 50X50 CM CON TAPA,"Tablas 1 al 392_2025.pdf, pagina 250",5200501
2025,251,SS,189730,"Anden peatonal, CR 86 CL 47D",5200410,duplex cu 14 awg-thw 300v,,14,DUPLEX CU 14 AWG-THW 300V,"Tablas 1 al 392_2025.pdf, pagina 251",5200410
2025,251,SS,189730,"Anden peatonal, CR 86 CL 47D",5200256,Lum LED 50W 4000K fijación horizontal,1,,LUM LED 50W 4000K FIJACION HORIZONTAL,"Tablas 1 al 392_2025.pdf, pagina 251",5200256
2025,251,SS,189730,"Anden peatonal, CR 86 CL 47D",5200238,BRAZO SENCILLO CARABOBO,1,,BRAZO SENCILLO CARABOBO,"Tablas 1 al 392_2025.pdf, pagina 251",5200238
2025,251,SS,189730,"Anden peatonal, CR 86 CL 47D",5200302,Poste concreto carabobo 5m,1,,POSTE CONCRETO CARABOBO 5M,"Tablas 1 al 392_2025.pdf, pagina 251",5200302
2025,251,SS,189730,"Anden peatonal, CR 86 CL 47D",5200502,caja concreto directamente ent,2,,CAJA CONCRETO DIRECTAMENTE ENT,"Tablas 1 al 392_2025.pdf, pagina 251",5200502
2025,251,SS,189730,"Anden peatonal, CR 86 CL 47D",5200411,cable 3x8 enterrado z.verde,15,,CABLE 3X8 ENTERRADO Z.VERDE,"Tablas 1 al 392_2025.pdf, pagina 251",5200411
2025,251,SS,189730,"Anden peatonal, CR 86 CL 47D",5200407,"triplex Al 2x4+1x4 xlp,aereo",14,,TRIPLEX AL 2X4+1X4 XLP AEREO,"Tablas 1 al 392_2025.pdf, pagina 251",5200407
2025,252,SS,202420,"Anden peatonal, Cl 34AA #125-166",5200201,BOMBILLA Na 70W,,1,BOMBILLA NA 70W,"Tablas 1 al 392_2025.pdf, pagina 252",5200201
2025,252,SS,202420,"Anden peatonal, Cl 34AA #125-166",5200217,LUMINARIA 70W,,1,LUMINARIA 70W,"Tablas 1 al 392_2025.pdf, pagina 252",5200217
2025,252,SS,202420,"Anden peatonal, Cl 34AA #125-166",5200231,"BRAZO 1"" - 0.4m - 0°",3,1,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 252",5200231
2025,252,SS,202420,"Anden peatonal, Cl 34AA #125-166",5200410,duplex cu 14 awg-thw 300v,,52,DUPLEX CU 14 AWG-THW 300V,"Tablas 1 al 392_2025.pdf, pagina 252",5200410
2025,252,SS,202420,"Anden peatonal, Cl 34AA #125-166",5200270,LUM LED (KORELED) 44W,3,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 252",5200270
2025,252,SS,202420,"Anden peatonal, Cl 34AA #125-166",5200464,Cable Cu encauchetado 3X14 AWG,37,,CABLE CU ENCAUCHETADO 3X14 AWG,"Tablas 1 al 392_2025.pdf, pagina 252",5200464
2025,252,SS,202420,"Anden peatonal, Cl 34AA #125-166",5200419,Poste PRFV 8m (Enterrar),1,,POSTE PRFV 8M ENTERRAR,"Tablas 1 al 392_2025.pdf, pagina 252",5200419
2025,253,SN,202513,CL 107 A CR 42 C-17,5200270,LUM LED (KORELED) 44W,1,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 253",5200270
2025,253,SN,202513,CL 107 A CR 42 C-17,5200232,"BR 1"" - 1.5M - 52°/0°",1,,BR 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 253",5200232
2025,254,SS,204269,"Anden peatonal, CL 58 CR 85D-33",5200206,Luminaria LED 56W Horizontal,1,,LUMINARIA LED 56W HORIZONTAL,"Tablas 1 al 392_2025.pdf, pagina 254",5200206
2025,254,SS,204269,"Anden peatonal, CL 58 CR 85D-33",5200231,"BRAZO 1"" - 0.4m - 0°",1,,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 254",5200231
2025,254,SS,204269,"Anden peatonal, CL 58 CR 85D-33",5200419,Poste PRFV 8m (Enterrar),1,,POSTE PRFV 8M ENTERRAR,"Tablas 1 al 392_2025.pdf, pagina 254",5200419
2025,254,SS,204269,"Anden peatonal, CL 58 CR 85D-33",5200464,Cable Cu encauchetado 3X14 AWG,9,,CABLE CU ENCAUCHETADO 3X14 AWG,"Tablas 1 al 392_2025.pdf, pagina 254",5200464
2025,255,SS,211343,"Anden peatonal, CL 34AA CR 125-72 ( INT 120 )",5200201,BOMBILLA Na 70W,,2,BOMBILLA NA 70W,"Tablas 1 al 392_2025.pdf, pagina 255",5200201
2025,255,SS,211343,"Anden peatonal, CL 34AA CR 125-72 ( INT 120 )",5200217,LUMINARIA 70W,,2,LUMINARIA 70W,"Tablas 1 al 392_2025.pdf, pagina 255",5200217
2025,255,SS,211343,"Anden peatonal, CL 34AA CR 125-72 ( INT 120 )",5200232,"BRAZO 1"" - 1.5m - 52°/0°",1,2,BRAZO 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 255",5200232
2025,255,SS,211343,"Anden peatonal, CL 34AA CR 125-72 ( INT 120 )",5200410,duplex cu 14 awg-thw 300v,,12,DUPLEX CU 14 AWG-THW 300V,"Tablas 1 al 392_2025.pdf, pagina 255",5200410
2025,255,SS,211343,"Anden peatonal, CL 34AA CR 125-72 ( INT 120 )",5200306,Poste madera redondo de 8m,,2,POSTE MADERA REDONDO DE 8M,"Tablas 1 al 392_2025.pdf, pagina 255",5200306
2025,255,SS,211343,"Anden peatonal, CL 34AA CR 125-72 ( INT 120 )",5200270,LUM LED (KORELED) 44W,3,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 255",5200270
2025,255,SS,211343,"Anden peatonal, CL 34AA CR 125-72 ( INT 120 )",5200231,"BRAZO 1"" - 0.4m - 0°",2,,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 255",5200231
2025,255,SS,211343,"Anden peatonal, CL 34AA CR 125-72 ( INT 120 )",5200419,Poste PRFV 8m (Enterrar),3,,POSTE PRFV 8M ENTERRAR,"Tablas 1 al 392_2025.pdf, pagina 255",5200419
2025,255,SS,211343,"Anden peatonal, CL 34AA CR 125-72 ( INT 120 )",5200464,Cable Cu encauchetado 3X14 AWG,27,,CABLE CU ENCAUCHETADO 3X14 AWG,"Tablas 1 al 392_2025.pdf, pagina 255",5200464
2025,256,SS,571864,"VIA SECUNDARIA, CR 78 CL 41 - 32",5200270,LUM LED (KORELED) 44W,2,1,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 256",5200270
2025,256,SS,571864,"VIA SECUNDARIA, CR 78 CL 41 - 32",5200293,LUM LED (OMEGA II) 64.5W,2,1,LUM LED OMEGA II 64.5W,"Tablas 1 al 392_2025.pdf, pagina 256",5200293
2025,256,SS,571864,"VIA SECUNDARIA, CR 78 CL 41 - 32",5200231,"BRAZO 1"" - 0.4m - 0°",2,1,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 256",5200231
2025,256,SS,571864,"VIA SECUNDARIA, CR 78 CL 41 - 32",5200235,"BRAZO 1 1/2"" - 1.5M - 52°/0°",,2,BRAZO 1 1/2 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 256",5200235
2025,256,SS,571864,"VIA SECUNDARIA, CR 78 CL 41 - 32",5200241,BRAZO CURVO 3000m,3,,BRAZO CURVO 3000M,"Tablas 1 al 392_2025.pdf, pagina 256",5200241
2025,256,SS,571864,"VIA SECUNDARIA, CR 78 CL 41 - 32",5200301,Poste concreto redondo 9m.,1,1,POSTE CONCRETO REDONDO 9M,"Tablas 1 al 392_2025.pdf, pagina 256",5200301
2025,256,SS,571864,"VIA SECUNDARIA, CR 78 CL 41 - 32",5200464,Cable Cu encauchetado 3X14 AWG,13,10,CABLE CU ENCAUCHETADO 3X14 AWG,"Tablas 1 al 392_2025.pdf, pagina 256",5200464
